I0,I1,I2,I3,I4
1094823.000000,32232.000000,0.000000,0.000000,0.000000
1094833.000000,32232.000000,0.000000,0.000000,0.000000
26643.000000,63908.000000,0.000000,0.000000,0.000000
26653.000000,63908.000000,0.000000,0.000000,0.000000
26663.000000,63908.000000,0.000000,0.000000,0.000000
26673.000000,63908.000000,0.000000,0.000000,0.000000
26683.000000,63908.000000,0.000000,0.000000,0.000000
26693.000000,63908.000000,0.000000,0.000000,0.000000
26703.000000,63908.000000,0.000000,0.000000,0.000000
26713.000000,63908.000000,0.000000,0.000000,0.000000
26723.000000,63908.000000,0.000000,0.000000,0.000000
26733.000000,63908.000000,0.000000,0.000000,0.000000
26743.000000,63908.000000,0.000000,0.000000,0.000000
26753.000000,63908.000000,0.000000,0.000000,0.000000
26763.000000,63908.000000,0.000000,0.000000,0.000000
26773.000000,63908.000000,0.000000,0.000000,0.000000
26783.000000,63908.000000,0.000000,0.000000,0.000000
26793.000000,63908.000000,0.000000,0.000000,0.000000
26803.000000,63908.000000,0.000000,0.000000,0.000000
26813.000000,63908.000000,0.000000,0.000000,0.000000
26823.000000,63908.000000,0.000000,0.000000,0.000000
26833.000000,63908.000000,0.000000,0.000000,0.000000
26843.000000,63908.000000,0.000000,0.000000,0.000000
26853.000000,63908.000000,0.000000,0.000000,0.000000
26863.000000,63908.000000,0.000000,0.000000,0.000000
26873.000000,63908.000000,0.000000,0.000000,0.000000
26883.000000,63908.000000,0.000000,0.000000,0.000000
26893.000000,63908.000000,0.000000,0.000000,0.000000
26903.000000,63908.000000,0.000000,0.000000,0.000000
26913.000000,63908.000000,0.000000,0.000000,0.000000
26923.000000,63908.000000,0.000000,0.000000,0.000000
26933.000000,63908.000000,0.000000,0.000000,0.000000
26943.000000,63908.000000,0.000000,0.000000,0.000000
26953.000000,63908.000000,0.000000,0.000000,0.000000
26963.000000,63908.000000,0.000000,0.000000,0.000000
26973.000000,63908.000000,0.000000,0.000000,0.000000
26983.000000,63908.000000,0.000000,0.000000,0.000000
26993.000000,63908.000000,0.000000,0.000000,0.000000
27003.000000,63908.000000,0.000000,0.000000,0.000000
27013.000000,63908.000000,0.000000,0.000000,0.000000
27023.000000,63908.000000,0.000000,0.000000,0.000000
27033.000000,63908.000000,0.000000,0.000000,0.000000
27043.000000,63908.000000,0.000000,0.000000,0.000000
27053.000000,63908.000000,0.000000,0.000000,0.000000
27063.000000,63908.000000,0.000000,0.000000,0.000000
27073.000000,63908.000000,0.000000,0.000000,0.000000
27083.000000,63908.000000,0.000000,0.000000,0.000000
27093.000000,63908.000000,0.000000,0.000000,0.000000
27103.000000,63908.000000,0.000000,0.000000,0.000000
27113.000000,63908.000000,0.000000,0.000000,0.000000
27123.000000,63908.000000,0.000000,0.000000,0.000000
27133.000000,63908.000000,0.000000,0.000000,0.000000
27143.000000,63908.000000,0.000000,0.000000,0.000000
27153.000000,63908.000000,0.000000,0.000000,0.000000
27163.000000,63908.000000,0.000000,0.000000,0.000000
27173.000000,63908.000000,0.000000,0.000000,0.000000
27183.000000,63908.000000,0.000000,0.000000,0.000000
27193.000000,63908.000000,0.000000,0.000000,0.000000
27203.000000,63908.000000,0.000000,0.000000,0.000000
27213.000000,63908.000000,0.000000,0.000000,0.000000
27223.000000,63908.000000,0.000000,0.000000,0.000000
27233.000000,63908.000000,0.000000,0.000000,0.000000
27243.000000,63908.000000,0.000000,0.000000,0.000000
27253.000000,63908.000000,0.000000,0.000000,0.000000
27263.000000,63908.000000,0.000000,0.000000,0.000000
27273.000000,63908.000000,0.000000,0.000000,0.000000
27283.000000,63908.000000,0.000000,0.000000,0.000000
27293.000000,63908.000000,0.000000,0.000000,0.000000
27303.000000,63908.000000,0.000000,0.000000,0.000000
27313.000000,63908.000000,0.000000,0.000000,0.000000
27323.000000,63908.000000,0.000000,0.000000,0.000000
27333.000000,63908.000000,0.000000,0.000000,0.000000
27343.000000,63908.000000,0.000000,0.000000,0.000000
27353.000000,63908.000000,0.000000,0.000000,0.000000
27363.000000,63908.000000,0.000000,0.000000,0.000000
27373.000000,63908.000000,0.000000,0.000000,0.000000
27383.000000,63908.000000,0.000000,0.000000,0.000000
27393.000000,63908.000000,0.000000,0.000000,0.000000
27403.000000,63908.000000,0.000000,0.000000,0.000000
27413.000000,63908.000000,0.000000,0.000000,0.000000
27423.000000,63908.000000,0.000000,0.000000,0.000000
27433.000000,63908.000000,0.000000,0.000000,0.000000
27443.000000,63908.000000,0.000000,0.000000,0.000000
27453.000000,63908.000000,0.000000,0.000000,0.000000
27463.000000,63908.000000,0.000000,0.000000,0.000000
27473.000000,63908.000000,0.000000,0.000000,0.000000
27483.000000,63908.000000,0.000000,0.000000,0.000000
27493.000000,63908.000000,0.000000,0.000000,0.000000
27503.000000,63908.000000,0.000000,0.000000,0.000000
27513.000000,63908.000000,0.000000,0.000000,0.000000
27523.000000,63908.000000,0.000000,0.000000,0.000000
27553.000000,63908.000000,0.000000,0.000000,0.000000
27563.000000,63908.000000,0.000000,0.000000,0.000000
27573.000000,63908.000000,0.000000,0.000000,0.000000
27583.000000,63908.000000,0.000000,0.000000,0.000000
27593.000000,63908.000000,0.000000,0.000000,0.000000
27603.000000,63908.000000,0.000000,0.000000,0.000000
27613.000000,63908.000000,0.000000,0.000000,0.000000
27623.000000,63908.000000,0.000000,0.000000,0.000000
27633.000000,63908.000000,0.000000,0.000000,0.000000
27643.000000,63908.000000,0.000000,0.000000,0.000000
27653.000000,63908.000000,0.000000,0.000000,0.000000
27663.000000,63908.000000,0.000000,0.000000,0.000000
27673.000000,63908.000000,0.000000,0.000000,0.000000
27683.000000,63908.000000,0.000000,0.000000,0.000000
27693.000000,63908.000000,0.000000,0.000000,0.000000
27703.000000,63908.000000,0.000000,0.000000,0.000000
27713.000000,63908.000000,0.000000,0.000000,0.000000
27723.000000,63908.000000,0.000000,0.000000,0.000000
27733.000000,63908.000000,0.000000,0.000000,0.000000
27743.000000,63908.000000,0.000000,0.000000,0.000000
27753.000000,63908.000000,0.000000,0.000000,0.000000
27763.000000,63908.000000,0.000000,0.000000,0.000000
27773.000000,63908.000000,0.000000,0.000000,0.000000
27783.000000,63908.000000,0.000000,0.000000,0.000000
27793.000000,63908.000000,0.000000,0.000000,0.000000
27803.000000,63908.000000,0.000000,0.000000,0.000000
27813.000000,63908.000000,0.000000,0.000000,0.000000
27823.000000,63908.000000,0.000000,0.000000,0.000000
27833.000000,63908.000000,0.000000,0.000000,0.000000
27843.000000,63908.000000,0.000000,0.000000,0.000000
27853.000000,63908.000000,0.000000,0.000000,0.000000
27863.000000,63908.000000,0.000000,0.000000,0.000000
27873.000000,63908.000000,0.000000,0.000000,0.000000
27883.000000,63908.000000,0.000000,0.000000,0.000000
27893.000000,63908.000000,0.000000,0.000000,0.000000
27903.000000,63908.000000,0.000000,0.000000,0.000000
27913.000000,63908.000000,0.000000,0.000000,0.000000
27923.000000,63908.000000,0.000000,0.000000,0.000000
27933.000000,63908.000000,0.000000,0.000000,0.000000
27943.000000,63908.000000,0.000000,0.000000,0.000000
27953.000000,63908.000000,0.000000,0.000000,0.000000
27963.000000,63908.000000,0.000000,0.000000,0.000000
27973.000000,63908.000000,0.000000,0.000000,0.000000
27983.000000,63908.000000,0.000000,0.000000,0.000000
27993.000000,63908.000000,0.000000,0.000000,0.000000
28003.000000,63908.000000,0.000000,0.000000,0.000000
28013.000000,63908.000000,0.000000,0.000000,0.000000
28023.000000,63908.000000,0.000000,0.000000,0.000000
28033.000000,63908.000000,0.000000,0.000000,0.000000
28043.000000,63908.000000,0.000000,0.000000,0.000000
28053.000000,63908.000000,0.000000,0.000000,0.000000
28063.000000,63908.000000,0.000000,0.000000,0.000000
28073.000000,63908.000000,0.000000,0.000000,0.000000
28083.000000,63908.000000,0.000000,0.000000,0.000000
28093.000000,63908.000000,0.000000,0.000000,0.000000
28103.000000,63908.000000,0.000000,0.000000,0.000000
28113.000000,63908.000000,0.000000,0.000000,0.000000
28123.000000,63908.000000,0.000000,0.000000,0.000000
28133.000000,63908.000000,0.000000,0.000000,0.000000
28143.000000,63908.000000,0.000000,0.000000,0.000000
28153.000000,63908.000000,0.000000,0.000000,0.000000
28163.000000,63908.000000,0.000000,0.000000,0.000000
28173.000000,63908.000000,0.000000,0.000000,0.000000
28183.000000,63908.000000,0.000000,0.000000,0.000000
28193.000000,63908.000000,0.000000,0.000000,0.000000
28203.000000,63908.000000,0.000000,0.000000,0.000000
28213.000000,63908.000000,0.000000,0.000000,0.000000
28223.000000,63908.000000,0.000000,0.000000,0.000000
28233.000000,63908.000000,0.000000,0.000000,0.000000
28243.000000,63908.000000,0.000000,0.000000,0.000000
28253.000000,63908.000000,0.000000,0.000000,0.000000
28263.000000,63908.000000,0.000000,0.000000,0.000000
28273.000000,63908.000000,0.000000,0.000000,0.000000
28283.000000,63908.000000,0.000000,0.000000,0.000000
28293.000000,63908.000000,0.000000,0.000000,0.000000
28303.000000,63908.000000,0.000000,0.000000,0.000000
28313.000000,63908.000000,0.000000,0.000000,0.000000
28323.000000,63908.000000,0.000000,0.000000,0.000000
28333.000000,63908.000000,0.000000,0.000000,0.000000
28343.000000,63908.000000,0.000000,0.000000,0.000000
28353.000000,63908.000000,0.000000,0.000000,0.000000
28363.000000,63908.000000,0.000000,0.000000,0.000000
28373.000000,63908.000000,0.000000,0.000000,0.000000
28383.000000,63908.000000,0.000000,0.000000,0.000000
28393.000000,63908.000000,0.000000,0.000000,0.000000
28403.000000,63908.000000,0.000000,0.000000,0.000000
28413.000000,63908.000000,0.000000,0.000000,0.000000
28423.000000,63908.000000,0.000000,0.000000,0.000000
28433.000000,63908.000000,0.000000,0.000000,0.000000
28443.000000,63908.000000,0.000000,0.000000,0.000000
28453.000000,63908.000000,0.000000,0.000000,0.000000
28463.000000,63908.000000,0.000000,0.000000,0.000000
28473.000000,63908.000000,0.000000,0.000000,0.000000
28483.000000,63908.000000,0.000000,0.000000,0.000000
28493.000000,63908.000000,0.000000,0.000000,0.000000
28503.000000,63908.000000,0.000000,0.000000,0.000000
28513.000000,63908.000000,0.000000,0.000000,0.000000
28523.000000,63908.000000,0.000000,0.000000,0.000000
28533.000000,63908.000000,0.000000,0.000000,0.000000
28543.000000,63908.000000,0.000000,0.000000,0.000000
28553.000000,63908.000000,0.000000,0.000000,0.000000
28563.000000,63908.000000,0.000000,0.000000,0.000000
28573.000000,63908.000000,0.000000,0.000000,0.000000
28583.000000,63908.000000,0.000000,0.000000,0.000000
28593.000000,63908.000000,0.000000,0.000000,0.000000
28603.000000,63908.000000,0.000000,0.000000,0.000000
28613.000000,63908.000000,0.000000,0.000000,0.000000
28623.000000,63908.000000,0.000000,0.000000,0.000000
28633.000000,63908.000000,0.000000,0.000000,0.000000
28643.000000,63908.000000,0.000000,0.000000,0.000000
28653.000000,63908.000000,0.000000,0.000000,0.000000
28663.000000,63908.000000,0.000000,0.000000,0.000000
28673.000000,63908.000000,0.000000,0.000000,0.000000
28683.000000,63908.000000,0.000000,0.000000,0.000000
28693.000000,63908.000000,0.000000,0.000000,0.000000
28703.000000,63908.000000,0.000000,0.000000,0.000000
28713.000000,63908.000000,0.000000,0.000000,0.000000
28723.000000,63908.000000,0.000000,0.000000,0.000000
28733.000000,63908.000000,0.000000,0.000000,0.000000
28743.000000,63908.000000,0.000000,0.000000,0.000000
28753.000000,63908.000000,0.000000,0.000000,0.000000
28763.000000,63908.000000,0.000000,0.000000,0.000000
28773.000000,63908.000000,0.000000,0.000000,0.000000
28783.000000,63908.000000,0.000000,0.000000,0.000000
28793.000000,63908.000000,0.000000,0.000000,0.000000
28803.000000,63908.000000,0.000000,0.000000,0.000000
28813.000000,63908.000000,0.000000,0.000000,0.000000
28823.000000,63908.000000,0.000000,0.000000,0.000000
28833.000000,63908.000000,0.000000,0.000000,0.000000
28843.000000,63908.000000,0.000000,0.000000,0.000000
28853.000000,63908.000000,0.000000,0.000000,0.000000
28863.000000,63908.000000,0.000000,0.000000,0.000000
28873.000000,63908.000000,0.000000,0.000000,0.000000
28883.000000,63908.000000,0.000000,0.000000,0.000000
28893.000000,63908.000000,0.000000,0.000000,0.000000
28903.000000,63908.000000,0.000000,0.000000,0.000000
28913.000000,63908.000000,0.000000,0.000000,0.000000
28923.000000,63908.000000,0.000000,0.000000,0.000000
28933.000000,63908.000000,0.000000,0.000000,0.000000
28943.000000,63908.000000,0.000000,0.000000,0.000000
28953.000000,63908.000000,0.000000,0.000000,0.000000
28963.000000,63908.000000,0.000000,0.000000,0.000000
28973.000000,63908.000000,0.000000,0.000000,0.000000
28983.000000,63908.000000,0.000000,0.000000,0.000000
28993.000000,63908.000000,0.000000,0.000000,0.000000
29003.000000,63908.000000,0.000000,0.000000,0.000000
29013.000000,63908.000000,0.000000,0.000000,0.000000
29023.000000,63908.000000,0.000000,0.000000,0.000000
29033.000000,63908.000000,0.000000,0.000000,0.000000
29043.000000,63908.000000,0.000000,0.000000,0.000000
29053.000000,63908.000000,0.000000,0.000000,0.000000
29063.000000,63908.000000,0.000000,0.000000,0.000000
29073.000000,63908.000000,0.000000,0.000000,0.000000
29083.000000,63908.000000,0.000000,0.000000,0.000000
29093.000000,63908.000000,0.000000,0.000000,0.000000
29103.000000,63908.000000,0.000000,0.000000,0.000000
29113.000000,63908.000000,0.000000,0.000000,0.000000
29123.000000,63908.000000,0.000000,0.000000,0.000000
29133.000000,63908.000000,0.000000,0.000000,0.000000
29143.000000,63908.000000,0.000000,0.000000,0.000000
29153.000000,63908.000000,0.000000,0.000000,0.000000
29163.000000,63908.000000,0.000000,0.000000,0.000000
29173.000000,63908.000000,0.000000,0.000000,0.000000
29183.000000,63908.000000,0.000000,0.000000,0.000000
29193.000000,63908.000000,0.000000,0.000000,0.000000
29203.000000,63908.000000,0.000000,0.000000,0.000000
29213.000000,63908.000000,0.000000,0.000000,0.000000
29223.000000,63908.000000,0.000000,0.000000,0.000000
29233.000000,63908.000000,0.000000,0.000000,0.000000
29243.000000,63908.000000,0.000000,0.000000,0.000000
29253.000000,63908.000000,0.000000,0.000000,0.000000
29263.000000,63908.000000,0.000000,0.000000,0.000000
29273.000000,63908.000000,0.000000,0.000000,0.000000
29283.000000,63908.000000,0.000000,0.000000,0.000000
29293.000000,63908.000000,0.000000,0.000000,0.000000
29303.000000,63908.000000,0.000000,0.000000,0.000000
29313.000000,63908.000000,0.000000,0.000000,0.000000
29323.000000,63908.000000,0.000000,0.000000,0.000000
29333.000000,63908.000000,0.000000,0.000000,0.000000
29343.000000,63908.000000,0.000000,0.000000,0.000000
29353.000000,63908.000000,0.000000,0.000000,0.000000
29363.000000,63908.000000,0.000000,0.000000,0.000000
29373.000000,63908.000000,0.000000,0.000000,0.000000
29383.000000,63908.000000,0.000000,0.000000,0.000000
29393.000000,63908.000000,0.000000,0.000000,0.000000
29403.000000,63908.000000,0.000000,0.000000,0.000000
29413.000000,63908.000000,0.000000,0.000000,0.000000
29423.000000,63908.000000,0.000000,0.000000,0.000000
29433.000000,63908.000000,0.000000,0.000000,0.000000
29443.000000,63908.000000,0.000000,0.000000,0.000000
29453.000000,63908.000000,0.000000,0.000000,0.000000
29463.000000,63908.000000,0.000000,0.000000,0.000000
29473.000000,63908.000000,0.000000,0.000000,0.000000
29483.000000,63908.000000,0.000000,0.000000,0.000000
29493.000000,63908.000000,0.000000,0.000000,0.000000
29503.000000,63908.000000,0.000000,0.000000,0.000000
29513.000000,63908.000000,0.000000,0.000000,0.000000
29523.000000,63908.000000,0.000000,0.000000,0.000000
29533.000000,63908.000000,0.000000,0.000000,0.000000
29543.000000,63908.000000,0.000000,0.000000,0.000000
29553.000000,63908.000000,0.000000,0.000000,0.000000
29563.000000,63908.000000,0.000000,0.000000,0.000000
29573.000000,63908.000000,0.000000,0.000000,0.000000
29583.000000,63908.000000,0.000000,0.000000,0.000000
29593.000000,63908.000000,0.000000,0.000000,0.000000
29603.000000,63908.000000,0.000000,0.000000,0.000000
29613.000000,63908.000000,0.000000,0.000000,0.000000
29623.000000,63908.000000,0.000000,0.000000,0.000000
29633.000000,63908.000000,0.000000,0.000000,0.000000
29643.000000,63908.000000,0.000000,0.000000,0.000000
29653.000000,63908.000000,0.000000,0.000000,0.000000
29663.000000,63908.000000,0.000000,0.000000,0.000000
29673.000000,63908.000000,0.000000,0.000000,0.000000
29683.000000,63908.000000,0.000000,0.000000,0.000000
29693.000000,63908.000000,0.000000,0.000000,0.000000
29703.000000,63908.000000,0.000000,0.000000,0.000000
29713.000000,63908.000000,0.000000,0.000000,0.000000
29723.000000,63908.000000,0.000000,0.000000,0.000000
29733.000000,63908.000000,0.000000,0.000000,0.000000
29743.000000,63908.000000,0.000000,0.000000,0.000000
29753.000000,63908.000000,0.000000,0.000000,0.000000
29763.000000,63908.000000,0.000000,0.000000,0.000000
29773.000000,63908.000000,0.000000,0.000000,0.000000
29783.000000,63908.000000,0.000000,0.000000,0.000000
29793.000000,63908.000000,0.000000,0.000000,0.000000
29803.000000,63908.000000,0.000000,0.000000,0.000000
29813.000000,63908.000000,0.000000,0.000000,0.000000
29823.000000,63908.000000,0.000000,0.000000,0.000000
29833.000000,63908.000000,0.000000,0.000000,0.000000
29843.000000,63908.000000,0.000000,0.000000,0.000000
29853.000000,63908.000000,0.000000,0.000000,0.000000
29863.000000,63908.000000,0.000000,0.000000,0.000000
29873.000000,63908.000000,0.000000,0.000000,0.000000
29883.000000,63908.000000,0.000000,0.000000,0.000000
29893.000000,63908.000000,0.000000,0.000000,0.000000
29903.000000,63908.000000,0.000000,0.000000,0.000000
29913.000000,63908.000000,0.000000,0.000000,0.000000
29923.000000,63908.000000,0.000000,0.000000,0.000000
29933.000000,63908.000000,0.000000,0.000000,0.000000
29943.000000,63908.000000,0.000000,0.000000,0.000000
29953.000000,63908.000000,0.000000,0.000000,0.000000
29963.000000,63908.000000,0.000000,0.000000,0.000000
29973.000000,63908.000000,0.000000,0.000000,0.000000
29983.000000,63908.000000,0.000000,0.000000,0.000000
29993.000000,63908.000000,0.000000,0.000000,0.000000
30003.000000,63908.000000,0.000000,0.000000,0.000000
30013.000000,63908.000000,0.000000,0.000000,0.000000
30023.000000,63908.000000,0.000000,0.000000,0.000000
30033.000000,63908.000000,0.000000,0.000000,0.000000
30043.000000,63908.000000,0.000000,0.000000,0.000000
30053.000000,63908.000000,0.000000,0.000000,0.000000
30063.000000,63908.000000,0.000000,0.000000,0.000000
30073.000000,63908.000000,0.000000,0.000000,0.000000
30083.000000,63908.000000,0.000000,0.000000,0.000000
30093.000000,63908.000000,0.000000,0.000000,0.000000
30103.000000,63908.000000,0.000000,0.000000,0.000000
30113.000000,63908.000000,0.000000,0.000000,0.000000
30123.000000,63908.000000,0.000000,0.000000,0.000000
30133.000000,63908.000000,0.000000,0.000000,0.000000
30143.000000,63908.000000,0.000000,0.000000,0.000000
30153.000000,63908.000000,0.000000,0.000000,0.000000
30163.000000,63908.000000,0.000000,0.000000,0.000000
30173.000000,63908.000000,0.000000,0.000000,0.000000
30183.000000,63908.000000,0.000000,0.000000,0.000000
30193.000000,63908.000000,0.000000,0.000000,0.000000
30203.000000,63908.000000,0.000000,0.000000,0.000000
30213.000000,63908.000000,0.000000,0.000000,0.000000
30223.000000,63908.000000,0.000000,0.000000,0.000000
30233.000000,63908.000000,0.000000,0.000000,0.000000
30243.000000,63908.000000,0.000000,0.000000,0.000000
30253.000000,63908.000000,0.000000,0.000000,0.000000
30263.000000,63908.000000,0.000000,0.000000,0.000000
30273.000000,63908.000000,0.000000,0.000000,0.000000
30283.000000,63908.000000,0.000000,0.000000,0.000000
30293.000000,63908.000000,0.000000,0.000000,0.000000
30303.000000,63908.000000,0.000000,0.000000,0.000000
30313.000000,63908.000000,0.000000,0.000000,0.000000
30323.000000,63908.000000,0.000000,0.000000,0.000000
30333.000000,63908.000000,0.000000,0.000000,0.000000
30343.000000,63908.000000,0.000000,0.000000,0.000000
30353.000000,63908.000000,0.000000,0.000000,0.000000
30363.000000,63908.000000,0.000000,0.000000,0.000000
30373.000000,63908.000000,0.000000,0.000000,0.000000
30383.000000,63908.000000,0.000000,0.000000,0.000000
30393.000000,63908.000000,0.000000,0.000000,0.000000
30403.000000,63908.000000,0.000000,0.000000,0.000000
30413.000000,63908.000000,0.000000,0.000000,0.000000
30423.000000,63908.000000,0.000000,0.000000,0.000000
30433.000000,63908.000000,0.000000,0.000000,0.000000
30443.000000,63908.000000,0.000000,0.000000,0.000000
30453.000000,63908.000000,0.000000,0.000000,0.000000
30463.000000,63908.000000,0.000000,0.000000,0.000000
30473.000000,63908.000000,0.000000,0.000000,0.000000
30483.000000,63908.000000,0.000000,0.000000,0.000000
30493.000000,63908.000000,0.000000,0.000000,0.000000
30503.000000,63908.000000,0.000000,0.000000,0.000000
30513.000000,63908.000000,0.000000,0.000000,0.000000
30523.000000,63908.000000,0.000000,0.000000,0.000000
30533.000000,63908.000000,0.000000,0.000000,0.000000
30543.000000,63908.000000,0.000000,0.000000,0.000000
30553.000000,63908.000000,0.000000,0.000000,0.000000
30563.000000,63908.000000,0.000000,0.000000,0.000000
30573.000000,63908.000000,0.000000,0.000000,0.000000
30583.000000,63908.000000,0.000000,0.000000,0.000000
30593.000000,63908.000000,0.000000,0.000000,0.000000
30603.000000,63908.000000,0.000000,0.000000,0.000000
30613.000000,63908.000000,0.000000,0.000000,0.000000
30623.000000,63908.000000,0.000000,0.000000,0.000000
30633.000000,63908.000000,0.000000,0.000000,0.000000
30643.000000,63908.000000,0.000000,0.000000,0.000000
30653.000000,63908.000000,0.000000,0.000000,0.000000
30663.000000,63908.000000,0.000000,0.000000,0.000000
30673.000000,63908.000000,0.000000,0.000000,0.000000
30683.000000,63908.000000,0.000000,0.000000,0.000000
30693.000000,63908.000000,0.000000,0.000000,0.000000
30703.000000,63908.000000,0.000000,0.000000,0.000000
30713.000000,63908.000000,0.000000,0.000000,0.000000
30723.000000,63908.000000,0.000000,0.000000,0.000000
30733.000000,63908.000000,0.000000,0.000000,0.000000
30743.000000,63908.000000,0.000000,0.000000,0.000000
30753.000000,63908.000000,0.000000,0.000000,0.000000
30763.000000,63908.000000,0.000000,0.000000,0.000000
30773.000000,63908.000000,0.000000,0.000000,0.000000
30783.000000,63908.000000,0.000000,0.000000,0.000000
30793.000000,63908.000000,0.000000,0.000000,0.000000
30803.000000,63908.000000,0.000000,0.000000,0.000000
30813.000000,63908.000000,0.000000,0.000000,0.000000
30823.000000,63908.000000,0.000000,0.000000,0.000000
30833.000000,63908.000000,0.000000,0.000000,0.000000
30843.000000,63908.000000,0.000000,0.000000,0.000000
30853.000000,63908.000000,0.000000,0.000000,0.000000
30863.000000,63908.000000,0.000000,0.000000,0.000000
30873.000000,63908.000000,0.000000,0.000000,0.000000
30883.000000,63908.000000,0.000000,0.000000,0.000000
30893.000000,63908.000000,0.000000,0.000000,0.000000
30903.000000,63908.000000,0.000000,0.000000,0.000000
30913.000000,63908.000000,0.000000,0.000000,0.000000
30923.000000,63908.000000,0.000000,0.000000,0.000000
30933.000000,63908.000000,0.000000,0.000000,0.000000
30943.000000,63908.000000,0.000000,0.000000,0.000000
30953.000000,63908.000000,0.000000,0.000000,0.000000
30963.000000,63908.000000,0.000000,0.000000,0.000000
30973.000000,63908.000000,0.000000,0.000000,0.000000
30983.000000,63908.000000,0.000000,0.000000,0.000000
30993.000000,63908.000000,0.000000,0.000000,0.000000
31003.000000,63908.000000,0.000000,0.000000,0.000000
31013.000000,63908.000000,0.000000,0.000000,0.000000
31023.000000,63908.000000,0.000000,0.000000,0.000000
31033.000000,63908.000000,0.000000,0.000000,0.000000
31043.000000,63908.000000,0.000000,0.000000,0.000000
31053.000000,63908.000000,0.000000,0.000000,0.000000
31063.000000,63908.000000,0.000000,0.000000,0.000000
31073.000000,63908.000000,0.000000,0.000000,0.000000
31083.000000,63908.000000,0.000000,0.000000,0.000000
31093.000000,63908.000000,0.000000,0.000000,0.000000
31103.000000,63908.000000,0.000000,0.000000,0.000000
31113.000000,63908.000000,0.000000,0.000000,0.000000
31123.000000,63908.000000,0.000000,0.000000,0.000000
31133.000000,63908.000000,0.000000,0.000000,0.000000
31143.000000,63908.000000,0.000000,0.000000,0.000000
31153.000000,63908.000000,0.000000,0.000000,0.000000
31163.000000,63908.000000,0.000000,0.000000,0.000000
31173.000000,63908.000000,0.000000,0.000000,0.000000
31183.000000,63908.000000,0.000000,0.000000,0.000000
31193.000000,63908.000000,0.000000,0.000000,0.000000
31203.000000,63908.000000,0.000000,0.000000,0.000000
31213.000000,63908.000000,0.000000,0.000000,0.000000
31223.000000,63908.000000,0.000000,0.000000,0.000000
31233.000000,63908.000000,0.000000,0.000000,0.000000
31243.000000,63908.000000,0.000000,0.000000,0.000000
31253.000000,63908.000000,0.000000,0.000000,0.000000
31263.000000,63908.000000,0.000000,0.000000,0.000000
31273.000000,63908.000000,0.000000,0.000000,0.000000
31283.000000,63908.000000,0.000000,0.000000,0.000000
31293.000000,63908.000000,0.000000,0.000000,0.000000
31303.000000,63908.000000,0.000000,0.000000,0.000000
31313.000000,63908.000000,0.000000,0.000000,0.000000
31323.000000,63908.000000,0.000000,0.000000,0.000000
31333.000000,63908.000000,0.000000,0.000000,0.000000
31343.000000,63908.000000,0.000000,0.000000,0.000000
31353.000000,63908.000000,0.000000,0.000000,0.000000
31363.000000,63908.000000,0.000000,0.000000,0.000000
31373.000000,63908.000000,0.000000,0.000000,0.000000
31383.000000,63908.000000,0.000000,0.000000,0.000000
31393.000000,63908.000000,0.000000,0.000000,0.000000
31403.000000,63908.000000,0.000000,0.000000,0.000000
31413.000000,63908.000000,0.000000,0.000000,0.000000
31423.000000,63908.000000,0.000000,0.000000,0.000000
31433.000000,63908.000000,0.000000,0.000000,0.000000
31443.000000,63908.000000,0.000000,0.000000,0.000000
31453.000000,63908.000000,0.000000,0.000000,0.000000
31463.000000,63908.000000,0.000000,0.000000,0.000000
31473.000000,63908.000000,0.000000,0.000000,0.000000
31483.000000,63908.000000,0.000000,0.000000,0.000000
31493.000000,63908.000000,0.000000,0.000000,0.000000
31503.000000,63908.000000,0.000000,0.000000,0.000000
31513.000000,63908.000000,0.000000,0.000000,0.000000
31523.000000,63908.000000,0.000000,0.000000,0.000000
31533.000000,63908.000000,0.000000,0.000000,0.000000
31543.000000,63908.000000,0.000000,0.000000,0.000000
31553.000000,63908.000000,0.000000,0.000000,0.000000
31563.000000,63908.000000,0.000000,0.000000,0.000000
31573.000000,63908.000000,0.000000,0.000000,0.000000
31583.000000,63908.000000,0.000000,0.000000,0.000000
31593.000000,63908.000000,0.000000,0.000000,0.000000
31603.000000,63908.000000,0.000000,0.000000,0.000000
31613.000000,63908.000000,0.000000,0.000000,0.000000
31623.000000,63908.000000,0.000000,0.000000,0.000000
31633.000000,63908.000000,0.000000,0.000000,0.000000
31643.000000,63908.000000,0.000000,0.000000,0.000000
31653.000000,63908.000000,0.000000,0.000000,0.000000
31663.000000,63908.000000,0.000000,0.000000,0.000000
31673.000000,63908.000000,0.000000,0.000000,0.000000
31683.000000,63908.000000,0.000000,0.000000,0.000000
31693.000000,63908.000000,0.000000,0.000000,0.000000
31703.000000,63908.000000,0.000000,0.000000,0.000000
31713.000000,63908.000000,0.000000,0.000000,0.000000
31723.000000,63908.000000,0.000000,0.000000,0.000000
31733.000000,63908.000000,0.000000,0.000000,0.000000
31743.000000,63908.000000,0.000000,0.000000,0.000000
31753.000000,63908.000000,0.000000,0.000000,0.000000
31763.000000,63908.000000,0.000000,0.000000,0.000000
31773.000000,63908.000000,0.000000,0.000000,0.000000
31783.000000,63908.000000,0.000000,0.000000,0.000000
31793.000000,63908.000000,0.000000,0.000000,0.000000
31803.000000,63908.000000,0.000000,0.000000,0.000000
