I0,I1,I2,I3,I4,I5,I6
211003.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211013.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211023.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211033.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211043.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211053.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211063.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211073.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211083.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211093.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211103.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211113.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211123.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211133.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211143.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211153.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211163.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211173.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211183.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211193.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211203.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211213.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211223.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211233.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211243.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211253.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211263.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211273.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211283.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211293.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211303.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211313.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211323.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211333.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211343.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211353.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
211363.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
