I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
63090.000000,30138.000000,25.000000,55.000000,95674.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63100.000000,30194.000000,25.000000,56.000000,95730.000000,56.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63110.000000,30250.000000,25.000000,55.000000,95785.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63120.000000,30304.000000,25.000000,55.000000,95840.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63130.000000,30358.000000,25.000000,54.000000,95894.000000,54.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63140.000000,30411.000000,25.000000,53.000000,95947.000000,53.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63150.000000,30463.000000,25.000000,51.000000,95998.000000,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63160.000000,30513.000000,25.000000,50.000000,96048.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63170.000000,30562.000000,25.000000,50.000000,96098.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63180.000000,30609.000000,25.000000,47.000000,96145.000000,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63190.000000,30655.000000,25.000000,46.000000,96191.000000,46.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63200.000000,30700.000000,25.000000,45.000000,96236.000000,45.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63210.000000,30743.000000,25.000000,43.000000,96279.000000,43.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63220.000000,30786.000000,25.000000,42.000000,96321.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63230.000000,30824.000000,25.000000,38.000000,96359.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63240.000000,30856.000000,25.000000,33.000000,96392.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63250.000000,30885.000000,25.000000,29.000000,96421.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63260.000000,30910.000000,25.000000,25.000000,96446.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63270.000000,30931.000000,25.000000,21.000000,96467.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63280.000000,30949.000000,25.000000,17.000000,96484.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63290.000000,30964.000000,25.000000,16.000000,96500.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63300.000000,30977.000000,25.000000,12.000000,96512.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63310.000000,30988.000000,25.000000,11.000000,96523.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63320.000000,30996.000000,25.000000,9.000000,96532.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63330.000000,31004.000000,25.000000,8.000000,96540.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63340.000000,31009.000000,25.000000,5.000000,96545.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63350.000000,31013.000000,25.000000,4.000000,96549.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63360.000000,31016.000000,25.000000,3.000000,96552.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63370.000000,31019.000000,25.000000,3.000000,96555.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63380.000000,31021.000000,25.000000,2.000000,96557.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63390.000000,31022.000000,25.000000,1.000000,96558.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63400.000000,31024.000000,25.000000,2.000000,96560.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63410.000000,31025.000000,25.000000,1.000000,96561.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63420.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63430.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63440.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63450.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63460.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63470.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63480.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63490.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63500.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63510.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63520.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63530.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63540.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63550.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63560.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63570.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63580.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63590.000000,31025.000000,25.000000,0.000000,96561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63600.000000,31028.000000,25.000000,3.000000,96564.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63610.000000,31050.000000,25.000000,22.000000,96586.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63620.000000,31086.000000,25.000000,36.000000,96622.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63630.000000,31133.000000,25.000000,47.000000,96669.000000,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63640.000000,31186.000000,25.000000,52.000000,96721.000000,52.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63650.000000,31240.000000,25.000000,55.000000,96776.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63660.000000,31296.000000,25.000000,56.000000,96832.000000,56.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63670.000000,31352.000000,25.000000,56.000000,96888.000000,56.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63680.000000,31407.000000,25.000000,55.000000,96943.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63690.000000,31461.000000,25.000000,54.000000,96997.000000,54.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63700.000000,31514.000000,25.000000,53.000000,97050.000000,53.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63710.000000,31566.000000,25.000000,52.000000,97102.000000,52.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63720.000000,31616.000000,25.000000,50.000000,97152.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63730.000000,31666.000000,25.000000,50.000000,97202.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63740.000000,31713.000000,25.000000,47.000000,97249.000000,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63750.000000,31760.000000,25.000000,46.000000,97295.000000,46.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63760.000000,31804.000000,25.000000,45.000000,97340.000000,45.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63770.000000,31847.000000,25.000000,43.000000,97383.000000,43.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63780.000000,31888.000000,25.000000,41.000000,97424.000000,41.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63790.000000,31924.000000,25.000000,36.000000,97460.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63800.000000,31955.000000,25.000000,31.000000,97491.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63810.000000,31982.000000,25.000000,27.000000,97518.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63820.000000,32005.000000,25.000000,23.000000,97541.000000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63830.000000,32025.000000,25.000000,19.000000,97560.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63840.000000,32041.000000,25.000000,17.000000,97577.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63850.000000,32055.000000,25.000000,14.000000,97591.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63860.000000,32067.000000,25.000000,12.000000,97603.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63870.000000,32076.000000,25.000000,9.000000,97612.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63880.000000,32084.000000,25.000000,8.000000,97620.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63890.000000,32090.000000,25.000000,6.000000,97626.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63900.000000,32096.000000,25.000000,6.000000,97632.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63910.000000,32100.000000,25.000000,4.000000,97636.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63920.000000,32102.000000,25.000000,2.000000,97638.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63930.000000,32104.000000,25.000000,2.000000,97640.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63940.000000,32104.000000,25.000000,0.000000,97640.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63950.000000,32104.000000,25.000000,0.000000,97640.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63960.000000,32103.000000,25.000000,-1.000000,97639.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63970.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63980.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63990.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64000.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64010.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64020.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64030.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64040.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64050.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64060.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64070.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64080.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64090.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64100.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64110.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64120.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64130.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64140.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64150.000000,32103.000000,25.000000,0.000000,97639.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64160.000000,32112.000000,25.000000,9.000000,97648.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64170.000000,32140.000000,25.000000,28.000000,97676.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64180.000000,32182.000000,25.000000,42.000000,97718.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64190.000000,32231.000000,25.000000,49.000000,97767.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64200.000000,32284.000000,25.000000,53.000000,97820.000000,53.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64210.000000,32339.000000,25.000000,55.000000,97875.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64220.000000,32394.000000,25.000000,55.000000,97930.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64230.000000,32449.000000,25.000000,54.000000,97984.000000,54.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64240.000000,32502.000000,25.000000,54.000000,98038.000000,54.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64250.000000,32556.000000,25.000000,53.000000,98091.000000,53.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64260.000000,32607.000000,25.000000,52.000000,98143.000000,52.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64270.000000,32658.000000,25.000000,51.000000,98194.000000,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64280.000000,32707.000000,25.000000,48.000000,98242.000000,48.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64290.000000,32754.000000,25.000000,48.000000,98290.000000,48.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64300.000000,32801.000000,25.000000,46.000000,98336.000000,46.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64310.000000,32846.000000,25.000000,46.000000,98382.000000,46.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64320.000000,32890.000000,25.000000,44.000000,98426.000000,44.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64330.000000,32932.000000,25.000000,42.000000,98468.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64340.000000,32972.000000,25.000000,40.000000,98508.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64350.000000,33008.000000,25.000000,36.000000,98544.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64360.000000,33038.000000,25.000000,30.000000,98574.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64370.000000,33065.000000,25.000000,27.000000,98601.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64380.000000,33088.000000,25.000000,23.000000,98624.000000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64390.000000,33108.000000,25.000000,20.000000,98644.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64400.000000,33124.000000,25.000000,16.000000,98660.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64410.000000,33138.000000,25.000000,14.000000,98674.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64420.000000,33150.000000,25.000000,12.000000,98686.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64430.000000,33160.000000,25.000000,10.000000,98696.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64440.000000,33168.000000,25.000000,8.000000,98704.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64450.000000,33174.000000,25.000000,6.000000,98710.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64460.000000,33180.000000,25.000000,6.000000,98716.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64470.000000,33184.000000,25.000000,4.000000,98720.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64480.000000,33188.000000,25.000000,4.000000,98724.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64490.000000,33190.000000,25.000000,2.000000,98726.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64500.000000,33191.000000,25.000000,1.000000,98727.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64510.000000,33192.000000,25.000000,1.000000,98728.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64520.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64530.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64540.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64550.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64560.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64570.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64580.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64590.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64600.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64610.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64620.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64630.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64640.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64650.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64660.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64670.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64680.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64690.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64700.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64710.000000,33192.000000,25.000000,0.000000,98728.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64720.000000,33195.000000,25.000000,3.000000,98731.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64730.000000,33219.000000,25.000000,23.000000,98754.000000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64740.000000,33256.000000,25.000000,38.000000,98792.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64750.000000,33304.000000,25.000000,48.000000,98840.000000,48.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64760.000000,33356.000000,25.000000,52.000000,98892.000000,52.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64770.000000,33410.000000,25.000000,54.000000,98946.000000,54.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64780.000000,33465.000000,25.000000,55.000000,99001.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64790.000000,33520.000000,25.000000,55.000000,99056.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64800.000000,33574.000000,25.000000,54.000000,99110.000000,54.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64810.000000,33627.000000,25.000000,53.000000,99163.000000,53.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64820.000000,33679.000000,25.000000,51.000000,99214.000000,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64830.000000,33730.000000,25.000000,51.000000,99265.000000,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64840.000000,33779.000000,25.000000,49.000000,99314.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64850.000000,33827.000000,25.000000,48.000000,99362.000000,48.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64860.000000,33874.000000,25.000000,47.000000,99409.000000,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64870.000000,33919.000000,25.000000,45.000000,99454.000000,45.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64880.000000,33962.000000,25.000000,44.000000,99498.000000,44.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64890.000000,34006.000000,25.000000,43.000000,99541.000000,43.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64900.000000,34047.000000,25.000000,42.000000,99583.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64910.000000,34085.000000,25.000000,38.000000,99621.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64920.000000,34118.000000,25.000000,33.000000,99654.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64930.000000,34148.000000,25.000000,30.000000,99684.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64940.000000,34172.000000,25.000000,24.000000,99708.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64950.000000,34194.000000,25.000000,22.000000,99730.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64960.000000,34212.000000,25.000000,18.000000,99748.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64970.000000,34227.000000,25.000000,15.000000,99763.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64980.000000,34240.000000,25.000000,13.000000,99776.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64990.000000,34250.000000,25.000000,10.000000,99786.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65000.000000,34260.000000,25.000000,10.000000,99796.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65010.000000,34266.000000,25.000000,6.000000,99802.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65020.000000,34272.000000,25.000000,6.000000,99808.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65030.000000,34277.000000,25.000000,5.000000,99813.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65040.000000,34281.000000,25.000000,4.000000,99817.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65050.000000,34284.000000,25.000000,3.000000,99820.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65060.000000,34285.000000,25.000000,1.000000,99821.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65070.000000,34286.000000,25.000000,1.000000,99822.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65080.000000,34286.000000,25.000000,0.000000,99822.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65090.000000,34286.000000,25.000000,0.000000,99822.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65100.000000,34285.000000,25.000000,-1.000000,99821.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65110.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65120.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65130.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65140.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65150.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65160.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65170.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65180.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65190.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65200.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65210.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65220.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65230.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65240.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65250.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65260.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65270.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65280.000000,34285.000000,25.000000,0.000000,99821.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65290.000000,34297.000000,25.000000,12.000000,99833.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65300.000000,34327.000000,25.000000,30.000000,99863.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65310.000000,34370.000000,25.000000,42.000000,99905.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65320.000000,34419.000000,25.000000,50.000000,99955.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65330.000000,34473.000000,25.000000,53.000000,100008.000000,53.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65340.000000,34528.000000,25.000000,55.000000,100063.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65350.000000,34582.000000,25.000000,55.000000,100118.000000,55.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65360.000000,34636.000000,25.000000,54.000000,100172.000000,54.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65370.000000,34690.000000,25.000000,54.000000,100226.000000,54.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65380.000000,34742.000000,25.000000,52.000000,100278.000000,52.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65390.000000,34793.000000,25.000000,51.000000,100329.000000,51.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65400.000000,34842.000000,25.000000,49.000000,100378.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65410.000000,34891.000000,25.000000,49.000000,100427.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65420.000000,34938.000000,25.000000,47.000000,100474.000000,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65430.000000,34984.000000,25.000000,46.000000,100520.000000,46.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65440.000000,35029.000000,25.000000,44.000000,100564.000000,44.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65450.000000,35072.000000,25.000000,44.000000,100608.000000,44.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65460.000000,35114.000000,25.000000,42.000000,100650.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65470.000000,35156.000000,25.000000,41.000000,100691.000000,41.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65480.000000,35192.000000,25.000000,37.000000,100728.000000,37.000000,0.000000,0.000000,0.000000,0.000000,0.000000
