I0,I1,I2,I3,I4,I5,I6,I7,I8
308154.000,0.000,-2.000,0.000,0.000,30.000,360858.000,32.000,3672.000
308164.000,0.000,-2.000,0.000,0.000,31.000,360889.000,32.000,3744.000
308174.000,0.000,-2.000,0.000,0.000,30.000,360919.000,32.000,3744.000
308184.000,0.000,-2.000,0.000,0.000,31.000,360950.000,32.000,3744.000
308194.000,0.000,-2.000,0.000,0.000,31.000,360981.000,32.000,3744.000
308204.000,0.000,-2.000,0.000,0.000,31.000,361012.000,32.000,3744.000
308214.000,0.000,-2.000,0.000,0.000,30.000,361042.000,32.000,3744.000
308224.000,0.000,-2.000,0.000,0.000,31.000,361073.000,32.000,3744.000
308234.000,0.000,-2.000,0.000,0.000,31.000,361104.000,32.000,3744.000
308244.000,0.000,-2.000,0.000,0.000,31.000,361135.000,32.000,3744.000
308254.000,0.000,-2.000,0.000,0.000,30.000,361165.000,32.000,3744.000
308264.000,0.000,-2.000,0.000,0.000,31.000,361196.000,32.000,3744.000
308274.000,0.000,-2.000,0.000,0.000,31.000,361227.000,32.000,3744.000
308284.000,0.000,-2.000,0.000,0.000,31.000,361258.000,32.000,3744.000
308294.000,0.000,-2.000,0.000,0.000,31.000,361289.000,32.000,3744.000
308304.000,0.000,-2.000,0.000,0.000,30.000,361319.000,32.000,3672.000
308314.000,0.000,-2.000,0.000,0.000,32.000,361351.000,32.000,3744.000
308324.000,0.000,-2.000,0.000,0.000,30.000,361381.000,32.000,3672.000
308334.000,0.000,-2.000,0.000,0.000,31.000,361412.000,32.000,3744.000
308344.000,0.000,-2.000,0.000,0.000,30.000,361442.000,32.000,3672.000
308354.000,0.000,-2.000,0.000,0.000,31.000,361473.000,32.000,3744.000
308364.000,0.000,-2.000,0.000,0.000,30.000,361503.000,32.000,3744.000
308374.000,0.000,-2.000,0.000,0.000,31.000,361534.000,32.000,3744.000
308384.000,0.000,-2.000,0.000,0.000,31.000,361565.000,32.000,3744.000
308394.000,0.000,-2.000,0.000,0.000,31.000,361596.000,32.000,3744.000
308404.000,0.000,-2.000,0.000,0.000,30.000,361626.000,32.000,3672.000
308414.000,0.000,-2.000,0.000,0.000,31.000,361657.000,32.000,3744.000
308424.000,0.000,-2.000,0.000,0.000,30.000,361687.000,32.000,3744.000
308434.000,0.000,-2.000,0.000,0.000,31.000,361718.000,32.000,3744.000
308444.000,0.000,-2.000,0.000,0.000,31.000,361749.000,32.000,3744.000
308454.000,0.000,-2.000,0.000,0.000,31.000,361780.000,32.000,3744.000
308464.000,0.000,-2.000,0.000,0.000,30.000,361810.000,32.000,3744.000
308474.000,0.000,-2.000,0.000,0.000,31.000,361841.000,32.000,3744.000
308484.000,0.000,-2.000,0.000,0.000,31.000,361872.000,32.000,3744.000
308494.000,0.000,-2.000,0.000,0.000,31.000,361903.000,32.000,3744.000
308504.000,0.000,-2.000,0.000,0.000,30.000,361933.000,32.000,3744.000
308514.000,0.000,-2.000,0.000,0.000,31.000,361964.000,32.000,3744.000
308524.000,0.000,-2.000,0.000,0.000,31.000,361995.000,32.000,3744.000
308534.000,0.000,-2.000,0.000,0.000,30.000,362025.000,32.000,3744.000
308544.000,0.000,-2.000,0.000,0.000,31.000,362056.000,32.000,3744.000
308554.000,0.000,-2.000,0.000,0.000,31.000,362087.000,32.000,3744.000
308564.000,0.000,-2.000,0.000,0.000,31.000,362118.000,32.000,3744.000
308574.000,0.000,-2.000,0.000,0.000,31.000,362149.000,32.000,3744.000
308584.000,0.000,-2.000,0.000,0.000,30.000,362179.000,32.000,3672.000
308594.000,0.000,-2.000,0.000,0.000,31.000,362210.000,32.000,3744.000
308604.000,0.000,-2.000,0.000,0.000,31.000,362241.000,32.000,3744.000
308614.000,0.000,-2.000,0.000,0.000,30.000,362271.000,32.000,3744.000
308624.000,0.000,-2.000,0.000,0.000,32.000,362303.000,32.000,3744.000
308634.000,0.000,-2.000,0.000,0.000,30.000,362333.000,32.000,3672.000
308644.000,0.000,-2.000,0.000,0.000,30.000,362363.000,32.000,3744.000
308654.000,0.000,-2.000,0.000,0.000,31.000,362394.000,32.000,3744.000
308664.000,0.000,-2.000,0.000,0.000,31.000,362425.000,32.000,3744.000
308674.000,0.000,-2.000,0.000,0.000,30.000,362455.000,32.000,3744.000
308684.000,0.000,-2.000,0.000,0.000,30.000,362485.000,32.000,3744.000
308694.000,0.000,-2.000,0.000,0.000,31.000,362516.000,32.000,3744.000
308704.000,0.000,-2.000,0.000,0.000,31.000,362547.000,32.000,3744.000
308714.000,0.000,-2.000,0.000,0.000,30.000,362577.000,32.000,3744.000
308724.000,0.000,-2.000,0.000,0.000,31.000,362608.000,32.000,3744.000
308734.000,0.000,-2.000,0.000,0.000,31.000,362639.000,32.000,3744.000
308744.000,0.000,-2.000,0.000,0.000,30.000,362669.000,32.000,3744.000
308754.000,0.000,-2.000,0.000,0.000,31.000,362700.000,32.000,3744.000
308764.000,0.000,-2.000,0.000,0.000,31.000,362731.000,32.000,3744.000
308774.000,0.000,-2.000,0.000,0.000,30.000,362761.000,32.000,3744.000
308784.000,0.000,-2.000,0.000,0.000,31.000,362792.000,32.000,3744.000
308794.000,0.000,-2.000,0.000,0.000,31.000,362823.000,32.000,3744.000
308804.000,0.000,-2.000,0.000,0.000,30.000,362853.000,32.000,3744.000
308814.000,0.000,-2.000,0.000,0.000,31.000,362884.000,32.000,3816.000
