I0,I1,I2,I3,I4,I5,I6,I7,I8
37254.000,15.000,117832.000,16.000,5184.000,0.000,0.000,0.000,0.000
37264.000,14.000,117846.000,16.000,5184.000,0.000,0.000,0.000,0.000
37274.000,15.000,117861.000,16.000,5184.000,0.000,0.000,0.000,0.000
37284.000,15.000,117876.000,16.000,5184.000,0.000,0.000,0.000,0.000
37294.000,14.000,117890.000,16.000,5184.000,0.000,0.000,0.000,0.000
37304.000,15.000,117905.000,16.000,5184.000,0.000,0.000,0.000,0.000
37314.000,14.000,117919.000,16.000,5184.000,0.000,0.000,0.000,0.000
37324.000,15.000,117934.000,16.000,5184.000,0.000,0.000,0.000,0.000
37334.000,14.000,117948.000,16.000,5184.000,0.000,0.000,0.000,0.000
37344.000,15.000,117963.000,16.000,5184.000,0.000,0.000,0.000,0.000
37354.000,14.000,117977.000,16.000,5184.000,0.000,0.000,0.000,0.000
37364.000,15.000,117992.000,16.000,5184.000,0.000,0.000,0.000,0.000
37374.000,14.000,118006.000,16.000,5256.000,0.000,0.000,0.000,0.000
37384.000,15.000,118021.000,16.000,5184.000,0.000,0.000,0.000,0.000
37394.000,14.000,118035.000,16.000,5256.000,0.000,0.000,0.000,0.000
37404.000,14.000,118049.000,16.000,5184.000,0.000,0.000,0.000,0.000
37414.000,15.000,118064.000,16.000,5184.000,0.000,0.000,0.000,0.000
37424.000,14.000,118078.000,16.000,5256.000,0.000,0.000,0.000,0.000
37434.000,15.000,118093.000,16.000,5184.000,0.000,0.000,0.000,0.000
37444.000,14.000,118107.000,16.000,5256.000,0.000,0.000,0.000,0.000
37454.000,14.000,118121.000,16.000,5184.000,0.000,0.000,0.000,0.000
37464.000,15.000,118136.000,16.000,5184.000,0.000,0.000,0.000,0.000
37474.000,14.000,118150.000,16.000,5256.000,0.000,0.000,0.000,0.000
37484.000,14.000,118164.000,16.000,5184.000,0.000,0.000,0.000,0.000
37494.000,14.000,118178.000,16.000,5184.000,0.000,0.000,0.000,0.000
37504.000,15.000,118193.000,16.000,5184.000,0.000,0.000,0.000,0.000
37514.000,15.000,118208.000,16.000,5184.000,0.000,0.000,0.000,0.000
37524.000,14.000,118222.000,16.000,5256.000,0.000,0.000,0.000,0.000
37534.000,14.000,118236.000,16.000,5184.000,0.000,0.000,0.000,0.000
37544.000,14.000,118250.000,16.000,5184.000,0.000,0.000,0.000,0.000
37554.000,14.000,118264.000,16.000,5184.000,0.000,0.000,0.000,0.000
37564.000,14.000,118278.000,16.000,5184.000,0.000,0.000,0.000,0.000
37574.000,15.000,118293.000,16.000,5184.000,0.000,0.000,0.000,0.000
37584.000,15.000,118308.000,16.000,5184.000,0.000,0.000,0.000,0.000
37594.000,14.000,118322.000,16.000,5184.000,0.000,0.000,0.000,0.000
37604.000,14.000,118336.000,16.000,5184.000,0.000,0.000,0.000,0.000
37614.000,14.000,118350.000,16.000,5184.000,0.000,0.000,0.000,0.000
37624.000,15.000,118365.000,16.000,5184.000,0.000,0.000,0.000,0.000
