I0,I1,I2,I3,I4,I5,I6,I7,I8
54134.000,-13.000,27372.000,-20.000,3672.000,0.000,0.000,0.000,0.000
54144.000,-13.000,27359.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54154.000,-12.000,27347.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54164.000,-13.000,27334.000,-20.000,3672.000,0.000,0.000,0.000,0.000
54174.000,-12.000,27322.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54184.000,-13.000,27309.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54194.000,-12.000,27297.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54204.000,-12.000,27285.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54214.000,-13.000,27272.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54224.000,-13.000,27259.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54234.000,-12.000,27247.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54244.000,-12.000,27235.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54254.000,-13.000,27222.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54264.000,-12.000,27210.000,-20.000,3456.000,0.000,0.000,0.000,0.000
54274.000,-12.000,27198.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54284.000,-12.000,27186.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54294.000,-13.000,27173.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54304.000,-12.000,27161.000,-20.000,3456.000,0.000,0.000,0.000,0.000
54314.000,-12.000,27149.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54324.000,-12.000,27137.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54334.000,-12.000,27125.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54344.000,-12.000,27113.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54354.000,-12.000,27101.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54364.000,-12.000,27089.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54374.000,-12.000,27077.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54384.000,-11.000,27066.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54394.000,-12.000,27054.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54404.000,-12.000,27042.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54414.000,-12.000,27030.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54424.000,-12.000,27018.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54434.000,-12.000,27006.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54444.000,-11.000,26995.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54454.000,-12.000,26983.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54464.000,-12.000,26971.000,-20.000,3528.000,0.000,0.000,0.000,0.000
54474.000,-12.000,26959.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54484.000,-12.000,26947.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54494.000,-11.000,26936.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54504.000,-11.000,26925.000,-20.000,3672.000,0.000,0.000,0.000,0.000
54514.000,-12.000,26913.000,-20.000,3672.000,0.000,0.000,0.000,0.000
54524.000,-12.000,26901.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54534.000,-11.000,26890.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54544.000,-12.000,26878.000,-20.000,3672.000,0.000,0.000,0.000,0.000
54554.000,-11.000,26867.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54564.000,-12.000,26855.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54574.000,-12.000,26843.000,-20.000,3672.000,0.000,0.000,0.000,0.000
54584.000,-10.000,26833.000,-20.000,3672.000,0.000,0.000,0.000,0.000
54594.000,-12.000,26821.000,-20.000,3816.000,0.000,0.000,0.000,0.000
54604.000,-12.000,26809.000,-20.000,3672.000,0.000,0.000,0.000,0.000
54614.000,-11.000,26798.000,-20.000,3672.000,0.000,0.000,0.000,0.000
54624.000,-12.000,26786.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54634.000,-12.000,26774.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54644.000,-11.000,26763.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54654.000,-12.000,26751.000,-20.000,3816.000,0.000,0.000,0.000,0.000
54664.000,-12.000,26739.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54674.000,-11.000,26728.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54684.000,-11.000,26717.000,-20.000,3816.000,0.000,0.000,0.000,0.000
54694.000,-12.000,26705.000,-20.000,3816.000,0.000,0.000,0.000,0.000
54704.000,-12.000,26693.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54714.000,-12.000,26681.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54724.000,-12.000,26669.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54734.000,-12.000,26657.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54744.000,-12.000,26645.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54754.000,-12.000,26633.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54764.000,-12.000,26621.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54774.000,-12.000,26609.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54784.000,-12.000,26597.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54794.000,-12.000,26585.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54804.000,-12.000,26573.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54814.000,-12.000,26561.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54824.000,-12.000,26549.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54834.000,-14.000,26535.000,-20.000,3744.000,0.000,0.000,0.000,0.000
