I0,I1,I2,I3,I4,I5,I6,I7,I8
35024.000,2.000,149129.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35034.000,1.000,149130.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35044.000,1.000,149131.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35054.000,0.000,149131.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35064.000,1.000,149132.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35074.000,1.000,149133.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35084.000,0.000,149133.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35094.000,1.000,149134.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35104.000,0.000,149134.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35114.000,0.000,149134.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35124.000,0.000,149134.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35134.000,0.000,149134.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35144.000,0.000,149134.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35154.000,0.000,149134.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35164.000,0.000,149134.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35174.000,0.000,149134.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35184.000,0.000,149134.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35194.000,0.000,149134.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35204.000,1.000,149135.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35214.000,0.000,149135.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35224.000,0.000,149135.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35234.000,0.000,149135.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35244.000,0.000,149135.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35254.000,0.000,149135.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35264.000,0.000,149135.000,1.000,6336.000,0.000,-2.000,0.000,0.000
35274.000,0.000,149135.000,1.000,6336.000,0.000,-2.000,0.000,0.000
35284.000,0.000,149135.000,1.000,6336.000,0.000,-2.000,0.000,0.000
35294.000,0.000,149135.000,1.000,6336.000,0.000,-2.000,0.000,0.000
35304.000,0.000,149135.000,1.000,6336.000,0.000,-2.000,0.000,0.000
35314.000,2.000,149137.000,1.000,6336.000,0.000,-2.000,0.000,0.000
35324.000,2.000,149139.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35334.000,1.000,149140.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35344.000,2.000,149142.000,1.000,6336.000,0.000,-2.000,0.000,0.000
35354.000,3.000,149145.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35364.000,1.000,149146.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35374.000,3.000,149149.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35384.000,2.000,149151.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35394.000,2.000,149153.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35404.000,2.000,149155.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35414.000,3.000,149158.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35424.000,1.000,149159.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35434.000,3.000,149162.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35444.000,1.000,149163.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35454.000,2.000,149165.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35464.000,2.000,149167.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35474.000,2.000,149169.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35484.000,2.000,149171.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35494.000,2.000,149173.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35504.000,1.000,149174.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35514.000,1.000,149175.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35524.000,1.000,149176.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35534.000,1.000,149177.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35544.000,2.000,149179.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35554.000,0.000,149179.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35564.000,1.000,149180.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35574.000,1.000,149181.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35584.000,1.000,149182.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35594.000,0.000,149182.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35604.000,1.000,149183.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35614.000,0.000,149183.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35624.000,0.000,149183.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35634.000,0.000,149183.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35644.000,0.000,149183.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35654.000,0.000,149183.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35664.000,0.000,149183.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35674.000,0.000,149183.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35684.000,0.000,149183.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35694.000,0.000,149183.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35704.000,0.000,149183.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35714.000,0.000,149183.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35724.000,0.000,149183.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35734.000,0.000,149183.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35744.000,0.000,149183.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35754.000,0.000,149183.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35764.000,2.000,149185.000,1.000,6336.000,0.000,-2.000,0.000,0.000
35774.000,1.000,149186.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35784.000,1.000,149187.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35794.000,2.000,149189.000,1.000,6408.000,0.000,-2.000,0.000,0.000
35804.000,2.000,149191.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35814.000,2.000,149193.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35824.000,2.000,149195.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35834.000,2.000,149197.000,1.000,6480.000,0.000,-2.000,0.000,0.000
35844.000,2.000,149199.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35854.000,2.000,149201.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35864.000,2.000,149203.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35874.000,2.000,149205.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35884.000,1.000,149206.000,1.000,6552.000,0.000,-2.000,0.000,0.000
